variant,board,unrouted_main,unrouted_candidate,copper_main,copper_candidate,mask_main,mask_candidate,cpu_main,cpu_candidate,rss_main,rss_candidate,deadline_main,deadline_candidate
conflicts,pcbench-Hangul-Clock_Hangul,0,0,0,0,0,0,63.410000000000004,57.25,23.5,23.4,False,False
conflicts,pcbench-Hardware-done-with-kicad_AVRlearn,0,0,0,0,0,0,1.44,1.46,17.3,17.5,False,False
conflicts,pcbench-Hardware_Playground_BL_PCB_latest,0,0,0,0,0,0,19.200000000000003,18.75,31.9,32.6,False,False
conflicts,pcbench-Hardware_Playground_Touch_Switch_1ch_PCB,0,0,0,0,0,0,29.0,35.56,24.5,24.6,False,False
conflicts,pcbench-Hardware_Playground_buck_led_driver,0,0,0,0,0,0,0.51,0.52,17.3,17.5,False,False
conflicts,pcbench-Hardware_Playground_esp8266_uno_relay,1,1,0,0,9,9,39.41,44.43,17.3,17.5,False,False
conflicts,pcbench-Hardware_Playground_hy_adapter,0,0,0,0,0,0,0.64,0.81,17.3,17.5,False,False
conflicts,pcbench-Hardware_Playground_minimal_node_rfm69w,3,3,4,4,0,0,78.17,65.91,22.1,22.1,False,False
conflicts,pcbench-Hardware_Playground_nrf52832_uno,0,0,0,0,37,37,28.560000000000002,32.43,17.6,18.1,False,False
conflicts,pcbench-Hardware_Playground_orange_pi_zero_node,0,0,1,1,4,4,6.609999999999999,6.539999999999999,17.3,17.5,False,False
conflicts,pcbench-Hardware_Playground_pro_mini,0,0,0,0,1,1,35.29,23.21,18.8,18.6,False,False
conflicts,pcbench-Hardware_Playground_rpi_zero,0,0,31,22,0,0,32.36000000000001,50.900000000000006,22.6,19.4,False,False
conflicts,pcbench-Hardware_Playground_serial_gw_ATMEGA328P,1,1,0,0,140,140,100.6,95.18,26.2,26.5,False,False
conflicts,pcbench-Hardware_Playground_serial_gw_maple_mini,0,0,0,0,0,0,22.09,27.0,18.4,18.6,False,False
conflicts,pcbench-Hardware_Playground_usb_shield,0,0,0,0,0,0,8.569999999999999,10.19,17.4,17.8,False,False
conflicts,pcbench-Hardware_Playground_wifi_lights,0,0,0,0,0,0,2.98,2.59,17.3,17.5,False,False
conflicts,pcbench-HaveSome_PCB_HaveSomePCB,0,0,0,0,5,5,1.26,0.97,17.3,17.5,False,False
conflicts,pcbench-HellScribe_HellScribe,0,0,0,0,0,0,10.879999999999999,14.35,18.2,18.7,False,False
conflicts,pcbench-HillhacksLantern_LEDLantern,0,0,0,0,14,14,2.1999999999999997,1.55,17.3,17.5,False,False
conflicts,pcbench-Hubble_12_bit_analog_out,5,5,0,0,0,0,22.060000000000002,23.09,20.8,20.8,False,False
conflicts,pcbench-Hubble_16_bit_analog_out,7,7,0,0,0,0,19.240000000000002,18.52,19.8,19.8,False,False
conflicts,pcbench-Hubble_jacks,0,0,0,0,0,0,0.25,0.24000000000000002,17.4,17.5,False,False
conflicts,pcbench-Hubble_leds,4,4,0,0,0,0,13.59,16.24,33.1,33.2,False,False
conflicts,pcbench-Hubble_mux,1,1,0,0,0,0,6.609999999999999,9.55,17.3,17.5,False,False
conflicts,pcbench-Hypfer-RGB-W-LED-Controller_led_strip_controller,0,0,0,0,0,0,3.54,3.4899999999999998,17.3,17.5,False,False
conflicts,pcbench-I2CTempsensor_sensors,0,0,0,0,0,0,0.71,0.5,17.3,17.5,False,False
conflicts,pcbench-ID-FIX_scanConnect,0,0,0,0,0,0,0.09999999999999999,0.09999999999999999,17.3,17.5,False,False
conflicts,pcbench-IR-Transponder-ATTiny85-v2_Transponder_v2,0,0,0,0,2,2,0.8200000000000001,0.52,17.3,17.5,False,False
conflicts,pcbench-ISO-port_ch340-usb-serial-isolated,0,0,0,0,0,0,6.04,6.1,17.3,17.5,False,False
conflicts,pcbench-Inhibition_amplifier,0,0,0,0,0,0,9.5,10.299999999999999,22.3,22.5,False,False
