variant,board,unrouted_main,unrouted_candidate,copper_main,copper_candidate,mask_main,mask_candidate,cpu_main,cpu_candidate,rss_main,rss_candidate,deadline_main,deadline_candidate
final,pcbench-EuroPi_europi-surface-mount,27,27,18,18,0,0,169.31,155.70000000000002,52.1,52.1,False,False
final,pcbench-FRM16_Relay_Module_I2C_Controller_relay_controller,0,0,0,0,0,0,24.99,22.86,17.4,17.6,False,False
final,pcbench-FT231X_breakout_FTDI_FT231XS-U_Breakout,0,0,0,0,66,66,14.17,9.65,17.3,17.4,False,False
final,pcbench-Feather-ICE40-PCB_feather_ice40,26,26,0,0,0,0,94.14,72.12,35.4,35.4,False,False
final,pcbench-FlashProgrammer_flash_programmer,0,0,0,0,0,0,59.13,57.160000000000004,26.9,27.1,False,False
final,pcbench-FogDrive_attiny45_slim,0,0,0,0,0,0,0.11,0.06,17.3,17.5,False,False
final,pcbench-GameTiger_GameTiger,25,25,199,199,0,0,120.36,107.11,52.1,54.1,False,False
final,pcbench-HES-V2__autosave-hes,0,0,0,0,0,0,0.48,0.49,17.3,17.5,False,False
final,pcbench-HES-V2_hes,0,0,0,0,0,0,0.48,0.48,17.4,17.4,False,False
final,pcbench-HW-AC-Emeter_ac-power-monitor,0,0,0,0,0,0,23.330000000000002,34.01,20.8,20.5,False,False
final,pcbench-Hangul-Clock_Hangul,0,0,0,0,0,0,63.410000000000004,61.910000000000004,23.5,23.5,False,False
final,pcbench-Hardware-done-with-kicad_AVRlearn,0,0,0,0,0,0,1.44,1.45,17.3,17.5,False,False
final,pcbench-Hardware_Playground_BL_PCB_latest,0,0,0,0,0,0,19.200000000000003,18.96,31.9,31.7,False,False
final,pcbench-Hardware_Playground_Touch_Switch_1ch_PCB,0,0,0,0,0,0,29.0,38.580000000000005,24.5,24.5,False,False
final,pcbench-Hardware_Playground_buck_led_driver,0,0,0,0,0,0,0.51,0.52,17.3,17.5,False,False
final,pcbench-Hardware_Playground_esp8266_uno_relay,1,1,0,0,9,9,39.41,46.22,17.3,17.5,False,False
final,pcbench-Hardware_Playground_hy_adapter,0,0,0,0,0,0,0.64,0.63,17.3,17.5,False,False
final,pcbench-Hardware_Playground_minimal_node_rfm69w,3,3,4,4,0,0,78.17,78.50999999999999,22.1,22.1,False,False
final,pcbench-Hardware_Playground_nrf52832_uno,0,0,0,0,37,37,28.560000000000002,30.49,17.6,17.7,False,False
final,pcbench-Hardware_Playground_orange_pi_zero_node,0,0,1,1,4,4,6.609999999999999,4.83,17.3,17.4,False,False
final,pcbench-Hardware_Playground_pro_mini,0,0,0,0,1,1,35.29,26.58,18.8,19.0,False,False
final,pcbench-Hardware_Playground_rpi_zero,0,0,31,31,0,0,32.36000000000001,40.2,22.6,22.7,False,False
final,pcbench-Hardware_Playground_serial_gw_ATMEGA328P,1,1,0,0,140,140,100.6,98.52,26.2,25.6,False,False
final,pcbench-Hardware_Playground_serial_gw_maple_mini,0,0,0,0,0,0,22.09,22.77,18.4,18.2,False,False
final,pcbench-Hardware_Playground_usb_shield,0,0,0,0,0,0,8.569999999999999,9.59,17.4,17.7,False,False
final,pcbench-Hardware_Playground_wifi_lights,0,0,0,0,0,0,2.98,3.0399999999999996,17.3,17.4,False,False
final,pcbench-HaveSome_PCB_HaveSomePCB,0,0,0,0,5,5,1.26,1.14,17.3,17.5,False,False
final,pcbench-HellScribe_HellScribe,0,0,0,0,0,0,10.879999999999999,13.23,18.2,18.2,False,False
final,pcbench-HillhacksLantern_LEDLantern,0,0,0,0,14,14,2.1999999999999997,2.07,17.3,17.4,False,False
final,pcbench-Hubble_12_bit_analog_out,5,5,0,0,0,0,22.060000000000002,19.86,20.8,20.8,False,False
final,pcbench-Hubble_16_bit_analog_out,7,7,0,0,0,0,19.240000000000002,17.6,19.8,20.1,False,False
final,pcbench-Hubble_jacks,0,0,0,0,0,0,0.25,0.24,17.4,17.5,False,False
final,pcbench-Hubble_leds,4,4,0,0,0,0,13.59,16.53,33.1,33.4,False,False
final,pcbench-Hubble_mux,1,1,0,0,0,0,6.609999999999999,7.91,17.3,17.5,False,False
final,pcbench-Hypfer-RGB-W-LED-Controller_led_strip_controller,0,0,0,0,0,0,3.54,3.0599999999999996,17.3,17.5,False,False
final,pcbench-I2CTempsensor_sensors,0,0,0,0,0,0,0.71,0.43,17.3,17.4,False,False
final,pcbench-ID-FIX_scanConnect,0,0,0,0,0,0,0.09999999999999999,0.09,17.3,17.5,False,False
final,pcbench-IR-Transponder-ATTiny85-v2_Transponder_v2,0,0,0,0,2,2,0.8200000000000001,0.78,17.3,17.5,False,False
final,pcbench-ISO-port_ch340-usb-serial-isolated,0,0,0,0,0,0,6.04,5.859999999999999,17.3,17.4,False,False
final,pcbench-Inhibition_amplifier,0,0,0,0,0,0,9.5,9.18,22.3,22.5,False,False
final,pcbench-Inkjet_InkjetBreakout,0,0,0,0,0,0,0.44,0.36,17.4,17.5,False,False
final,pcbench-Inkjet_InkjetDriver,0,0,0,0,0,0,11.15,14.41,17.3,17.5,False,False
final,pcbench-Inkjet_PiezoDriver,0,0,0,0,0,0,3.4899999999999998,3.8,17.3,17.5,False,False
final,pcbench-Inkjet__autosave-InkjetDriver,0,0,0,0,0,0,15.33,12.44,17.3,17.5,False,False
final,pcbench-JLink-SWD_JLink-SWD,0,0,0,0,0,0,2.6999999999999997,1.91,17.3,17.5,False,False
final,pcbench-Kefersender_UKW TX,5,5,0,0,0,0,37.96,38.38,17.5,17.8,False,False
final,pcbench-Keyboard_PCB_Keyboard,0,0,0,0,0,0,149.44,143.95000000000002,72.4,70.9,False,False
final,pcbench-KiCad-LTC6802-2_main,0,0,0,0,0,0,2.4,2.8099999999999996,17.3,17.4,False,False
final,pcbench-KosselHotendBoard_KosselHotendPCB,0,0,0,0,0,0,0.32,0.18,17.3,17.4,False,False
final,pcbench-L6235-PCB_L6235,0,0,0,0,0,0,2.8,2.63,17.3,17.5,False,False
final,pcbench-LAUNCHXL-F28027-isolation-PCB_project1,0,0,0,0,0,0,0.83,0.87,17.3,17.5,False,False
final,pcbench-LED-Square_PT4115_LED-Square_PT4115,0,0,2,2,0,0,2.87,4.06,17.3,17.4,False,False
